[['Portland Trail Blazers', 0.471, 8.0, 12.0, 0.692], ['San Antonio Spurs', 0.5, 16.0, 8.0, 0.765], 0]
[['San Antonio Spurs', 0.473, 13.0, 7.0, 0.833], ['Miami Heat', 0.493, 11.0, 8.0, 0.565], 1]
[['Indiana Pacers', 0.41, 15.0, 10.0, 1.0], ['Milwaukee Bucks', 0.47, 9.0, 11.0, 0.737], 0]
[['New Jersey Nets', 0.427, 16.0, 23.0, 0.725], ['Golden State Warriors', 0.506, 12.0, 6.0, 0.871], 0]
[['Phoenix Suns', 0.456, 9.0, 17.0, 0.778], ['Cleveland Cavaliers', 0.537, 14.0, 3.0, 0.808], 1]
[['Orlando Magic', 0.443, 9.0, 8.0, 0.641], ['Detroit Pistons', 0.506, 14.0, 15.0, 0.824], 0]
[['Milwaukee Bucks', 0.425, 15.0, 13.0, 0.455], ['Toronto Raptors', 0.507, 11.0, 12.0, 0.88], 0]
[['Memphis Grizzlies', 0.429, 19.0, 10.0, 0.773], ['Washington Wizards', 0.494, 20.0, 15.0, 0.68], 0]
[['Minnesota Timberwolves', 0.41, 12.0, 9.0, 0.75], ['Boston Celtics', 0.42, 23.0, 12.0, 0.833], 0]
[['Philadelphia 76ers', 0.423, 10.0, 14.0, 0.684], ['New York Knicks', 0.461, 12.0, 14.0, 0.636], 0]
[['Los Angeles Clippers', 0.462, 12.0, 7.0, 0.944], ['New Orleans Hornets', 0.472, 11.0, 15.0, 0.867], 0]
[['Charlotte Bobcats', 0.37, 12.0, 14.0, 0.591], ['Chicago Bulls', 0.493, 16.0, 9.0, 0.667], 1]
[['Los Angeles Lakers', 0.476, 8.0, 13.0, 0.806], ['Dallas Mavericks', 0.563, 16.0, 5.0, 0.7], 0]
[['New Jersey Nets', 0.36, 8.0, 13.0, 0.767], ['Denver Nuggets', 0.384, 18.0, 12.0, 0.526], 0]
[['Sacramento Kings', 0.486, 12.0, 9.0, 0.857], ['Utah Jazz', 0.577, 9.0, 9.0, 0.763], 0]
[['Houston Rockets', 0.357, 16.0, 10.0, 0.75], ['Portland Trail Blazers', 0.405, 20.0, 16.0, 0.828], 1]
[['Atlanta Hawks', 0.409, 13.0, 9.0, 0.783], ['Seattle SuperSonics', 0.434, 15.0, 12.0, 0.8], 1]
[['Indiana Pacers', 0.438, 19.0, 8.0, 0.895], ['Miami Heat', 0.494, 16.0, 7.0, 0.875], 0]
[['Philadelphia 76ers', 0.402, 10.0, 17.0, 0.75], ['Charlotte Bobcats', 0.481, 14.0, 17.0, 0.686], 1]
[['Los Angeles Clippers', 0.524, 16.0, 8.0, 0.771], ['Memphis Grizzlies', 0.525, 18.0, 13.0, 0.738], 0]
[['New Orleans Hornets', 0.418, 11.0, 8.0, 0.769], ['San Antonio Spurs', 0.543, 10.0, 7.0, 0.778], 1]
[['Phoenix Suns', 0.347, 16.0, 18.0, 0.8], ['Chicago Bulls', 0.416, 18.0, 4.0, 0.905], 1]
[['Boston Celtics', 0.417, 11.0, 13.0, 0.889], ['Orlando Magic', 0.459, 20.0, 14.0, 0.95], 0]
[['Cleveland Cavaliers', 0.442, 11.0, 12.0, 0.696], ['Los Angeles Lakers', 0.472, 12.0, 9.0, 0.649], 1]
[['Washington Wizards', 0.412, 14.0, 15.0, 0.8], ['Milwaukee Bucks', 0.459, 17.0, 16.0, 0.739], 0]
[['Atlanta Hawks', 0.5, 10.0, 10.0, 0.882], ['Portland Trail Blazers', 0.526, 12.0, 12.0, 0.643], 0]
[['Denver Nuggets', 0.382, 16.0, 10.0, 0.704], ['Dallas Mavericks', 0.455, 16.0, 11.0, 0.85], 0]
[['New Jersey Nets', 0.413, 9.0, 13.0, 0.885], ['Minnesota Timberwolves', 0.432, 11.0, 14.0, 0.667], 0]
[['Utah Jazz', 0.439, 12.0, 11.0, 0.474], ['Houston Rockets', 0.472, 12.0, 6.0, 0.923], 1]
[['New York Knicks', 0.435, 14.0, 15.0, 0.714], ['Golden State Warriors', 0.449, 14.0, 13.0, 0.808], 0]
[['Sacramento Kings', 0.42, 13.0, 15.0, 0.744], ['Seattle SuperSonics', 0.457, 15.0, 6.0, 0.885], 1]
[['Dallas Mavericks', 0.417, 6.0, 5.0, 0.618], ['Memphis Grizzlies', 0.538, 11.0, 6.0, 0.8], 1]
[['Denver Nuggets', 0.427, 19.0, 8.0, 0.833], ['New Orleans Hornets', 0.506, 15.0, 17.0, 0.87], 0]
[['San Antonio Spurs', 0.419, 19.0, 9.0, 0.893], ['Utah Jazz', 0.5, 16.0, 6.0, 0.762], 0]
[['Charlotte Bobcats', 0.544, 14.0, 8.0, 0.933], ['Los Angeles Clippers', 0.567, 16.0, 4.0, 0.75], 1]
[['Detroit Pistons', 0.462, 13.0, 11.0, 0.769], ['Indiana Pacers', 0.494, 10.0, 17.0, 0.69], 1]
[['Toronto Raptors', 0.421, 13.0, 19.0, 0.857], ['Washington Wizards', 0.425, 8.0, 12.0, 0.714], 0]
[['Boston Celtics', 0.359, 17.0, 8.0, 0.722], ['Miami Heat', 0.513, 14.0, 10.0, 0.771], 1]
[['Milwaukee Bucks', 0.375, 11.0, 12.0, 0.737], ['New Jersey Nets', 0.405, 14.0, 12.0, 0.733], 0]
[['Minnesota Timberwolves', 0.425, 14.0, 17.0, 0.719], ['Chicago Bulls', 0.437, 18.0, 7.0, 0.815], 0]
[['Golden State Warriors', 0.42, 10.0, 12.0, 0.7], ['Houston Rockets', 0.459, 13.0, 10.0, 0.813], 0]
[['Atlanta Hawks', 0.343, 19.0, 26.0, 0.8], ['Phoenix Suns', 0.642, 16.0, 4.0, 0.842], 0]
[['San Antonio Spurs', 0.416, 6.0, 11.0, 1.0], ['Seattle SuperSonics', 0.434, 9.0, 6.0, 0.765], 0]
[['New York Knicks', 0.444, 11.0, 14.0, 0.87], ['Los Angeles Lakers', 0.506, 13.0, 15.0, 0.697], 0]
[['Miami Heat', 0.423, 5.0, 5.0, 0.643], ['Orlando Magic', 0.493, 16.0, 12.0, 0.825], 0]
[['Milwaukee Bucks', 0.38, 19.0, 7.0, 0.846], ['Philadelphia 76ers', 0.543, 8.0, 12.0, 0.611], 0]
[['Washington Wizards', 0.366, 16.0, 10.0, 0.767], ['Toronto Raptors', 0.566, 7.0, 7.0, 0.882], 0]
[['Denver Nuggets', 0.429, 18.0, 14.0, 0.846], ['Memphis Grizzlies', 0.506, 13.0, 6.0, 0.722], 1]
[['Chicago Bulls', 0.333, 22.0, 5.0, 0.75], ['Minnesota Timberwolves', 0.366, 14.0, 12.0, 0.733], 0]
[['Golden State Warriors', 0.436, 6.0, 20.0, 0.75], ['New Orleans Hornets', 0.523, 6.0, 9.0, 0.929], 1]
[['Cleveland Cavaliers', 0.353, 8.0, 11.0, 0.8], ['Portland Trail Blazers', 0.392, 12.0, 10.0, 0.679], 1]
[['New York Knicks', 0.471, 19.0, 9.0, 0.704], ['Utah Jazz', 0.512, 12.0, 11.0, 0.789], 0]
[['Charlotte Bobcats', 0.41, 11.0, 7.0, 0.571], ['Sacramento Kings', 0.456, 13.0, 13.0, 0.704], 0]
[['Atlanta Hawks', 0.422, 15.0, 15.0, 0.842], ['Los Angeles Clippers', 0.475, 11.0, 12.0, 0.895], 0]
[['Los Angeles Lakers', 0.426, 22.0, 9.0, 0.686], ['Detroit Pistons', 0.439, 17.0, 11.0, 0.75], 0]
[['Dallas Mavericks', 0.429, 8.0, 12.0, 0.862], ['Boston Celtics', 0.443, 13.0, 11.0, 0.857], 0]
[['Cleveland Cavaliers', 0.385, 13.0, 14.0, 0.852], ['Seattle SuperSonics', 0.564, 17.0, 8.0, 0.714], 0]
[['San Antonio Spurs', 0.38, 15.0, 4.0, 0.71], ['Phoenix Suns', 0.387, 17.0, 6.0, 0.833], 1]
[['Houston Rockets', 0.432, 15.0, 12.0, 0.833], ['Indiana Pacers', 0.481, 12.0, 8.0, 0.714], 1]
[['Orlando Magic', 0.5, 8.0, 9.0, 0.741], ['Philadelphia 76ers', 0.541, 15.0, 9.0, 0.792], 1]
[['Los Angeles Lakers', 0.435, 9.0, 15.0, 0.857], ['Toronto Raptors', 0.556, 5.0, 9.0, 0.818], 1]
[['New Jersey Nets', 0.419, 16.0, 7.0, 0.909], ['Miami Heat', 0.456, 10.0, 10.0, 0.75], 1]
[['Los Angeles Clippers', 0.405, 14.0, 6.0, 0.759], ['Minnesota Timberwolves', 0.489, 10.0, 15.0, 0.846], 0]
[['Utah Jazz', 0.378, 12.0, 13.0, 0.778], ['Washington Wizards', 0.424, 14.0, 16.0, 0.773], 1]
[['New Orleans Hornets', 0.481, 16.0, 7.0, 0.722], ['Sacramento Kings', 0.494, 11.0, 11.0, 0.667], 0]
[['Charlotte Bobcats', 0.42, 15.0, 15.0, 0.731], ['Golden State Warriors', 0.548, 12.0, 8.0, 0.833], 0]
[['New York Knicks', 0.394, 11.0, 17.0, 0.8], ['Portland Trail Blazers', 0.43, 6.0, 9.0, 0.813], 0]
[['New Jersey Nets', 0.514, 15.0, 8.0, 0.842], ['Atlanta Hawks', 0.518, 11.0, 15.0, 0.9], 0]
[['Orlando Magic', 0.448, 11.0, 10.0, 0.821], ['Indiana Pacers', 0.557, 15.0, 5.0, 0.69], 1]
[['Los Angeles Clippers', 0.402, 8.0, 8.0, 0.75], ['Cleveland Cavaliers', 0.473, 11.0, 13.0, 0.667], 0]
[['Utah Jazz', 0.438, 23.0, 11.0, 0.609], ['Memphis Grizzlies', 0.484, 12.0, 15.0, 0.632], 1]
[['Houston Rockets', 0.388, 5.0, 11.0, 0.733], ['Milwaukee Bucks', 0.507, 11.0, 10.0, 0.588], 1]
[['Charlotte Bobcats', 0.424, 14.0, 20.0, 0.56], ['Denver Nuggets', 0.488, 11.0, 10.0, 0.78], 0]
[['Chicago Bulls', 0.381, 15.0, 12.0, 0.875], ['Sacramento Kings', 0.459, 19.0, 9.0, 0.794], 0]
[['New York Knicks', 0.395, 12.0, 19.0, 0.75], ['Seattle SuperSonics', 0.444, 10.0, 3.0, 0.615], 0]
[['Los Angeles Lakers', 0.43, 10.0, 12.0, 0.75], ['Washington Wizards', 0.562, 12.0, 7.0, 0.765], 1]
[['Dallas Mavericks', 0.303, 9.0, 11.0, 0.792], ['Detroit Pistons', 0.434, 9.0, 13.0, 0.75], 0]
[['Philadelphia 76ers', 0.443, 10.0, 11.0, 0.792], ['Atlanta Hawks', 0.476, 11.0, 11.0, 0.7], 0]
[['Dallas Mavericks', 0.462, 8.0, 10.0, 0.692], ['Orlando Magic', 0.513, 7.0, 13.0, 0.8], 1]
[['Toronto Raptors', 0.413, 18.0, 11.0, 1.0], ['Miami Heat', 0.595, 11.0, 3.0, 0.842], 1]
[['Los Angeles Clippers', 0.463, 11.0, 10.0, 0.889], ['New York Knicks', 0.507, 20.0, 7.0, 0.708], 1]
[['Houston Rockets', 0.461, 18.0, 10.0, 0.737], ['Minnesota Timberwolves', 0.481, 16.0, 8.0, 0.538], 1]
[['Charlotte Bobcats', 0.494, 14.0, 12.0, 0.652], ['Phoenix Suns', 0.519, 14.0, 8.0, 0.857], 0]
[['New Orleans Hornets', 0.449, 19.0, 9.0, 0.696], ['Utah Jazz', 0.506, 10.0, 9.0, 0.636], 0]
[['Denver Nuggets', 0.413, 17.0, 18.0, 0.72], ['Portland Trail Blazers', 0.414, 16.0, 21.0, 0.889], 1]
[['Chicago Bulls', 0.458, 13.0, 23.0, 0.657], ['Seattle SuperSonics', 0.488, 14.0, 11.0, 0.885], 1]
[['Boston Celtics', 0.506, 18.0, 17.0, 0.75], ['Cleveland Cavaliers', 0.568, 19.0, 7.0, 0.909], 0]
[['San Antonio Spurs', 0.447, 11.0, 5.0, 0.765], ['Indiana Pacers', 0.535, 13.0, 10.0, 0.722], 1]
[['Washington Wizards', 0.438, 19.0, 15.0, 0.857], ['Philadelphia 76ers', 0.569, 14.0, 4.0, 0.6], 0]
[['Los Angeles Lakers', 0.41, 14.0, 10.0, 0.7], ['New Jersey Nets', 0.452, 12.0, 13.0, 0.88], 1]
[['Milwaukee Bucks', 0.468, 13.0, 5.0, 0.667], ['Memphis Grizzlies', 0.478, 10.0, 15.0, 0.833], 1]
[['Los Angeles Lakers', 0.435, 11.0, 7.0, 0.625], ['Atlanta Hawks', 0.47, 11.0, 10.0, 0.938], 0]
[['New Jersey Nets', 0.418, 16.0, 10.0, 0.813], ['Orlando Magic', 0.472, 12.0, 9.0, 0.786], 0]
[['San Antonio Spurs', 0.354, 12.0, 15.0, 0.842], ['Washington Wizards', 0.444, 11.0, 13.0, 0.652], 1]
[['Los Angeles Clippers', 0.411, 13.0, 9.0, 0.872], ['Boston Celtics', 0.532, 19.0, 10.0, 0.76], 0]
[['Miami Heat', 0.474, 9.0, 10.0, 0.742], ['Detroit Pistons', 0.5, 10.0, 5.0, 0.85], 0]
[['Indiana Pacers', 0.447, 5.0, 10.0, 0.75], ['New York Knicks', 0.453, 16.0, 15.0, 0.8], 1]
[['Milwaukee Bucks', 0.451, 10.0, 12.0, 0.818], ['Dallas Mavericks', 0.488, 9.0, 12.0, 0.806], 0]
[['Utah Jazz', 0.43, 15.0, 16.0, 0.676], ['Denver Nuggets', 0.465, 22.0, 16.0, 0.75], 1]
[['New Orleans Hornets', 0.474, 9.0, 15.0, 0.889], ['Phoenix Suns', 0.552, 20.0, 8.0, 0.786], 1]
[['Chicago Bulls', 0.5, 12.0, 8.0, 0.652], ['Portland Trail Blazers', 0.506, 10.0, 9.0, 0.81], 0]
[['Seattle SuperSonics', 0.367, 11.0, 14.0, 0.65], ['Sacramento Kings', 0.526, 18.0, 7.0, 0.769], 1]
[['Miami Heat', 0.363, 18.0, 13.0, 0.828], ['Philadelphia 76ers', 0.481, 14.0, 14.0, 0.641], 0]
[['Cleveland Cavaliers', 0.397, 8.0, 7.0, 0.538], ['Houston Rockets', 0.435, 9.0, 17.0, 0.667], 0]
[['Chicago Bulls', 0.432, 13.0, 12.0, 0.905], ['Golden State Warriors', 0.561, 24.0, 4.0, 0.729], 1]
[['New Jersey Nets', 0.407, 12.0, 12.0, 0.619], ['Charlotte Bobcats', 0.482, 14.0, 10.0, 0.789], 1]
[['Los Angeles Lakers', 0.494, 10.0, 8.0, 0.857], ['Orlando Magic', 0.532, 9.0, 8.0, 0.833], 1]
[['Los Angeles Clippers', 0.413, 8.0, 4.0, 0.897], ['Toronto Raptors', 0.529, 20.0, 4.0, 0.833], 1]
[['Cleveland Cavaliers', 0.455, 16.0, 11.0, 0.759], ['Atlanta Hawks', 0.466, 12.0, 15.0, 0.769], 1]
[['San Antonio Spurs', 0.408, 16.0, 16.0, 0.629], ['New York Knicks', 0.487, 15.0, 10.0, 0.778], 1]
[['Portland Trail Blazers', 0.44, 11.0, 11.0, 0.842], ['Detroit Pistons', 0.493, 13.0, 11.0, 0.667], 0]
[['Boston Celtics', 0.417, 16.0, 15.0, 0.867], ['Minnesota Timberwolves', 0.459, 15.0, 5.0, 0.824], 1]
[['Memphis Grizzlies', 0.39, 10.0, 10.0, 0.594], ['Dallas Mavericks', 0.44, 6.0, 10.0, 0.8], 0]
[['Seattle SuperSonics', 0.395, 13.0, 13.0, 1.0], ['Phoenix Suns', 0.423, 14.0, 18.0, 0.737], 0]
[['Utah Jazz', 0.47, 13.0, 7.0, 0.826], ['Sacramento Kings', 0.493, 21.0, 12.0, 0.8], 0]
[['Washington Wizards', 0.449, 11.0, 11.0, 0.8], ['Denver Nuggets', 0.564, 16.0, 6.0, 0.909], 0]
[['Portland Trail Blazers', 0.369, 6.0, 16.0, 0.784], ['Indiana Pacers', 0.45, 14.0, 7.0, 0.783], 0]
[['Los Angeles Clippers', 0.405, 13.0, 10.0, 0.81], ['Philadelphia 76ers', 0.526, 13.0, 12.0, 0.857], 0]
[['Memphis Grizzlies', 0.463, 15.0, 9.0, 0.857], ['New Orleans Hornets', 0.483, 11.0, 14.0, 0.87], 0]
[['Atlanta Hawks', 0.372, 9.0, 16.0, 0.758], ['Houston Rockets', 0.543, 14.0, 15.0, 0.737], 0]
[['New York Knicks', 0.444, 11.0, 10.0, 0.719], ['Milwaukee Bucks', 0.456, 17.0, 14.0, 0.815], 1]
[['Chicago Bulls', 0.41, 12.0, 5.0, 0.643], ['Utah Jazz', 0.493, 17.0, 5.0, 0.778], 0]
[['Sacramento Kings', 0.418, 17.0, 18.0, 0.667], ['Golden State Warriors', 0.457, 18.0, 16.0, 0.682], 0]
[['San Antonio Spurs', 0.443, 15.0, 7.0, 0.692], ['Boston Celtics', 0.465, 14.0, 10.0, 0.676], 0]
[['Los Angeles Lakers', 0.457, 16.0, 11.0, 0.786], ['Miami Heat', 0.475, 18.0, 7.0, 0.824], 1]
[['Charlotte Bobcats', 0.389, 16.0, 12.0, 0.771], ['Detroit Pistons', 0.482, 10.0, 15.0, 0.731], 0]
[['Dallas Mavericks', 0.365, 9.0, 15.0, 0.783], ['New Jersey Nets', 0.479, 11.0, 10.0, 0.8], 0]
[['Toronto Raptors', 0.41, 14.0, 8.0, 0.75], ['Minnesota Timberwolves', 0.506, 11.0, 8.0, 0.81], 1]
[['Denver Nuggets', 0.344, 17.0, 17.0, 0.682], ['Cleveland Cavaliers', 0.455, 12.0, 15.0, 0.846], 1]
[['Washington Wizards', 0.437, 13.0, 16.0, 0.88], ['Phoenix Suns', 0.488, 9.0, 5.0, 0.857], 0]
[['Los Angeles Lakers', 0.5, 13.0, 8.0, 0.853], ['Charlotte Bobcats', 0.5, 15.0, 12.0, 0.706], 1]
[['Cleveland Cavaliers', 0.482, 10.0, 12.0, 0.655], ['Orlando Magic', 0.535, 13.0, 8.0, 0.767], 1]
[['Dallas Mavericks', 0.351, 14.0, 11.0, 0.762], ['Philadelphia 76ers', 0.444, 12.0, 10.0, 0.529], 0]
[['San Antonio Spurs', 0.442, 8.0, 6.0, 0.765], ['Toronto Raptors', 0.481, 11.0, 10.0, 0.667], 1]
[['Los Angeles Clippers', 0.427, 18.0, 14.0, 0.652], ['Milwaukee Bucks', 0.451, 9.0, 8.0, 0.909], 1]
[['Portland Trail Blazers', 0.461, 10.0, 9.0, 0.524], ['Houston Rockets', 0.485, 12.0, 6.0, 0.857], 0]
[['Washington Wizards', 0.467, 13.0, 13.0, 0.885], ['Golden State Warriors', 0.524, 15.0, 11.0, 0.75], 0]
[['Detroit Pistons', 0.427, 14.0, 17.0, 0.857], ['Atlanta Hawks', 0.461, 8.0, 11.0, 0.643], 1]
[['Boston Celtics', 0.422, 8.0, 8.0, 0.828], ['Indiana Pacers', 0.425, 16.0, 14.0, 0.762], 1]
[['Denver Nuggets', 0.47, 10.0, 14.0, 0.846], ['Miami Heat', 0.474, 13.0, 16.0, 0.8], 1]
[['Minnesota Timberwolves', 0.365, 10.0, 13.0, 0.714], ['New Jersey Nets', 0.422, 13.0, 16.0, 0.864], 0]
[['Sacramento Kings', 0.374, 11.0, 12.0, 0.9], ['Memphis Grizzlies', 0.5, 15.0, 9.0, 0.658], 0]
[['New Orleans Hornets', 0.402, 17.0, 14.0, 0.824], ['Chicago Bulls', 0.487, 11.0, 10.0, 0.727], 1]
[['Atlanta Hawks', 0.447, 12.0, 14.0, 0.786], ['Charlotte Bobcats', 0.452, 13.0, 12.0, 0.696], 0]
[['San Antonio Spurs', 0.487, 5.0, 7.0, 0.867], ['Cleveland Cavaliers', 0.513, 9.0, 7.0, 0.75], 1]
[['Denver Nuggets', 0.44, 15.0, 7.0, 0.758], ['Orlando Magic', 0.462, 18.0, 16.0, 0.652], 0]
[['Memphis Grizzlies', 0.422, 19.0, 14.0, 0.733], ['Philadelphia 76ers', 0.506, 18.0, 15.0, 0.667], 0]
[['New Jersey Nets', 0.486, 13.0, 3.0, 0.929], ['Toronto Raptors', 0.513, 12.0, 9.0, 0.852], 0]
[['New York Knicks', 0.443, 15.0, 9.0, 0.933], ['Boston Celtics', 0.507, 15.0, 10.0, 0.778], 0]
[['Indiana Pacers', 0.316, 10.0, 7.0, 0.923], ['Detroit Pistons', 0.425, 13.0, 9.0, 0.731], 0]
[['New Orleans Hornets', 0.5, 8.0, 10.0, 0.826], ['Milwaukee Bucks', 0.551, 13.0, 9.0, 0.842], 1]
[['Los Angeles Lakers', 0.409, 16.0, 12.0, 0.769], ['Minnesota Timberwolves', 0.484, 13.0, 12.0, 0.8], 1]
[['Portland Trail Blazers', 0.413, 14.0, 13.0, 0.5], ['Dallas Mavericks', 0.434, 11.0, 17.0, 0.87], 0]
[['Sacramento Kings', 0.407, 17.0, 14.0, 0.737], ['Houston Rockets', 0.443, 15.0, 7.0, 0.75], 0]
[['Phoenix Suns', 0.517, 19.0, 16.0, 0.808], ['Golden State Warriors', 0.542, 11.0, 11.0, 0.615], 0]
[['Utah Jazz', 0.452, 18.0, 15.0, 0.75], ['Seattle SuperSonics', 0.513, 15.0, 14.0, 0.778], 1]
[['Washington Wizards', 0.435, 15.0, 22.0, 0.714], ['Los Angeles Clippers', 0.485, 16.0, 7.0, 0.792], 1]
[['Miami Heat', 0.447, 14.0, 13.0, 0.8], ['Chicago Bulls', 0.459, 18.0, 4.0, 0.609], 0]
[['Dallas Mavericks', 0.4, 13.0, 20.0, 0.72], ['Phoenix Suns', 0.569, 11.0, 8.0, 0.846], 0]
[['Houston Rockets', 0.388, 13.0, 9.0, 0.739], ['Cleveland Cavaliers', 0.405, 12.0, 8.0, 0.7], 1]
[['New York Knicks', 0.409, 11.0, 11.0, 0.808], ['Washington Wizards', 0.468, 14.0, 10.0, 0.816], 1]
[['Orlando Magic', 0.386, 13.0, 15.0, 0.76], ['Detroit Pistons', 0.486, 14.0, 6.0, 0.783], 1]
[['Philadelphia 76ers', 0.449, 11.0, 11.0, 0.567], ['Minnesota Timberwolves', 0.494, 14.0, 14.0, 0.708], 0]
[['Charlotte Bobcats', 0.286, 14.0, 10.0, 0.708], ['San Antonio Spurs', 0.431, 20.0, 9.0, 0.737], 0]
[['Boston Celtics', 0.444, 13.0, 14.0, 0.679], ['Denver Nuggets', 0.513, 16.0, 8.0, 0.694], 0]
[['Golden State Warriors', 0.494, 12.0, 8.0, 0.667], ['Utah Jazz', 0.536, 19.0, 12.0, 0.913], 0]
[['Sacramento Kings', 0.453, 7.0, 10.0, 0.625], ['Portland Trail Blazers', 0.481, 11.0, 12.0, 0.81], 1]
[['Memphis Grizzlies', 0.418, 12.0, 13.0, 0.722], ['Seattle SuperSonics', 0.525, 20.0, 9.0, 0.68], 0]
[['Atlanta Hawks', 0.42, 23.0, 11.0, 0.741], ['Los Angeles Lakers', 0.511, 12.0, 13.0, 0.917], 0]
[['Cleveland Cavaliers', 0.438, 13.0, 8.0, 0.9], ['Indiana Pacers', 0.481, 14.0, 13.0, 0.667], 1]
[['New York Knicks', 0.459, 23.0, 9.0, 0.733], ['Philadelphia 76ers', 0.57, 12.0, 14.0, 0.731], 0]
[['Orlando Magic', 0.452, 9.0, 17.0, 0.781], ['Toronto Raptors', 0.588, 8.0, 9.0, 0.88], 0]
[['Chicago Bulls', 0.381, 12.0, 21.0, 0.75], ['New Jersey Nets', 0.429, 15.0, 15.0, 0.778], 0]
[['Detroit Pistons', 0.39, 12.0, 14.0, 0.897], ['Milwaukee Bucks', 0.438, 13.0, 15.0, 0.818], 0]
[['Dallas Mavericks', 0.452, 17.0, 10.0, 0.852], ['New Orleans Hornets', 0.467, 15.0, 11.0, 0.75], 0]
[['Los Angeles Lakers', 0.516, 12.0, 16.0, 0.767], ['Phoenix Suns', 0.565, 9.0, 7.0, 0.846], 1]
[['Atlanta Hawks', 0.465, 12.0, 15.0, 0.806], ['Sacramento Kings', 0.493, 17.0, 12.0, 0.727], 0]
[['Boston Celtics', 0.472, 16.0, 16.0, 0.721], ['Golden State Warriors', 0.481, 15.0, 8.0, 0.696], 0]
[['Memphis Grizzlies', 0.364, 15.0, 12.0, 0.75], ['Los Angeles Clippers', 0.45, 15.0, 10.0, 0.759], 0]
[['Miami Heat', 0.475, 11.0, 12.0, 0.63], ['Houston Rockets', 0.538, 11.0, 10.0, 0.704], 0]
[['San Antonio Spurs', 0.473, 11.0, 10.0, 0.846], ['Minnesota Timberwolves', 0.506, 12.0, 8.0, 0.706], 1]
[['Seattle SuperSonics', 0.382, 8.0, 10.0, 0.692], ['Portland Trail Blazers', 0.388, 15.0, 13.0, 0.645], 0]
[['Sacramento Kings', 0.439, 13.0, 9.0, 0.711], ['Charlotte Bobcats', 0.46, 19.0, 15.0, 0.75], 1]
[['New Jersey Nets', 0.448, 15.0, 16.0, 0.793], ['Indiana Pacers', 0.487, 22.0, 10.0, 0.63], 0]
[['Philadelphia 76ers', 0.456, 9.0, 10.0, 0.75], ['Orlando Magic', 0.512, 11.0, 9.0, 0.8], 0]
[['Toronto Raptors', 0.444, 14.0, 12.0, 0.821], ['New York Knicks', 0.467, 16.0, 5.0, 0.76], 0]
[['Denver Nuggets', 0.483, 15.0, 13.0, 0.781], ['Chicago Bulls', 0.571, 12.0, 16.0, 0.6], 0]
[['Washington Wizards', 0.447, 13.0, 13.0, 0.588], ['Cleveland Cavaliers', 0.457, 8.0, 3.0, 0.724], 0]
[['Milwaukee Bucks', 0.493, 15.0, 9.0, 0.667], ['Detroit Pistons', 0.517, 6.0, 16.0, 0.778], 0]
[['Dallas Mavericks', 0.375, 16.0, 13.0, 0.704], ['Memphis Grizzlies', 0.5, 21.0, 13.0, 0.722], 1]
[['Houston Rockets', 0.4, 9.0, 12.0, 0.56], ['New Orleans Hornets', 0.494, 11.0, 15.0, 0.769], 1]
[['Atlanta Hawks', 0.467, 20.0, 18.0, 0.852], ['Golden State Warriors', 0.479, 14.0, 11.0, 0.706], 1]
[['Utah Jazz', 0.48, 11.0, 11.0, 0.927], ['Los Angeles Clippers', 0.513, 16.0, 15.0, 0.684], 0]
[['Boston Celtics', 0.385, 20.0, 8.0, 0.813], ['Phoenix Suns', 0.425, 24.0, 12.0, 0.643], 0]
[['Portland Trail Blazers', 0.372, 12.0, 14.0, 0.833], ['Seattle SuperSonics', 0.462, 16.0, 15.0, 0.786], 0]
[['Charlotte Bobcats', 0.479, 7.0, 22.0, 0.778], ['Washington Wizards', 0.5, 14.0, 10.0, 0.739], 0]
[['Philadelphia 76ers', 0.451, 17.0, 8.0, 0.938], ['Miami Heat', 0.482, 23.0, 17.0, 0.704], 1]
[['Indiana Pacers', 0.398, 9.0, 4.0, 0.64], ['New Jersey Nets', 0.467, 15.0, 9.0, 0.867], 0]
[['Denver Nuggets', 0.435, 17.0, 20.0, 0.806], ['Milwaukee Bucks', 0.442, 14.0, 9.0, 0.735], 0]
[['New Orleans Hornets', 0.436, 7.0, 7.0, 0.737], ['San Antonio Spurs', 0.481, 10.0, 8.0, 1.0], 0]
[['Atlanta Hawks', 0.47, 12.0, 11.0, 0.9], ['Utah Jazz', 0.48, 22.0, 10.0, 0.882], 0]
[['Los Angeles Lakers', 0.45, 16.0, 9.0, 0.759], ['Los Angeles Clippers', 0.464, 11.0, 7.0, 0.714], 1]
[['Detroit Pistons', 0.416, 12.0, 5.0, 0.621], ['Phoenix Suns', 0.517, 9.0, 11.0, 0.833], 1]
[['Memphis Grizzlies', 0.423, 15.0, 8.0, 0.679], ['Cleveland Cavaliers', 0.519, 19.0, 10.0, 0.72], 0]
[['Sacramento Kings', 0.432, 15.0, 9.0, 0.654], ['Orlando Magic', 0.482, 8.0, 8.0, 0.724], 0]
[['Boston Celtics', 0.453, 15.0, 15.0, 0.846], ['Portland Trail Blazers', 0.579, 17.0, 10.0, 0.667], 1]
[['New York Knicks', 0.383, 9.0, 8.0, 0.875], ['Toronto Raptors', 0.489, 7.0, 14.0, 0.789], 0]
[['Dallas Mavericks', 0.45, 13.0, 10.0, 0.815], ['Minnesota Timberwolves', 0.494, 15.0, 7.0, 0.556], 1]
